Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,7.398836538376254
2025-01-02,8.640661736094653
2025-01-03,10.696742691276164
2025-01-04,10.759651390675279
2025-01-05,10.549894364664725
2025-01-06,10.529480403360054
2025-01-07,10.359053224738561
2025-01-08,9.72606846927457
2025-01-09,9.632429103438755
2025-01-10,10.05449065371385
2025-01-11,10.528052135978223
2025-01-12,11.156874914492525
2025-01-13,11.42460604633159
2025-01-14,11.241782720990054
2025-01-15,11.345015068336012
2025-01-16,11.448475096632023
2025-01-17,11.906282508711797
2025-01-18,12.6174414604733
2025-01-19,13.155564299912356
2025-01-20,12.704059243354823
2025-01-21,12.17393814129595
2025-01-22,11.320291031749461
2025-01-23,10.018831610054272
2025-01-24,8.66644406572072
2025-01-25,8.367048328338244
2025-01-26,8.979656231828754
2025-01-27,9.274319050427675
2025-01-28,9.568591197552895
2025-01-29,9.992677911509237
2025-01-30,9.99496271940564
2025-01-31,9.781367582067679
2025-02-01,10.230735339715737
2025-02-02,10.47786920287383
2025-02-03,10.67880128919643
2025-02-04,11.035548035785474
2025-02-05,11.747912082334686
2025-02-06,11.763536679294914
2025-02-07,11.343176752537394
2025-02-08,10.909019167139485
2025-02-09,10.712279082990941
2025-02-10,10.985924965446813
2025-02-11,11.0791177505171
2025-02-12,11.38391474293015
2025-02-13,11.23934800142772
2025-02-14,11.294110329469504
2025-02-15,10.461335877775737
2025-02-16,10.124032858064705
2025-02-17,9.490567844802433
2025-02-18,9.674771525037032
2025-02-19,9.29456217982714
2025-02-20,9.310223612512843
2025-02-21,9.845052714090237
2025-02-22,10.447193686663093
2025-02-23,11.21609454496903
2025-02-24,11.032965659466797
2025-02-25,10.504177802567366
2025-02-26,9.651919196478778
2025-02-27,8.063777291794844
2025-02-28,7.099763788377936
2025-03-01,7.403121220807875
2025-03-02,8.382318274917475
2025-03-03,9.792646796847167
2025-03-04,10.805054076656129
2025-03-05,11.639989179288763
