Arrival_Date,Modal_Price_volatility_30_commodity
2025-02-06,0.0
2025-02-11,1.4142135623730951
2025-02-14,12.165525060596439
2025-02-15,12.151817422372122
2025-02-16,11.523888232710346
2025-02-17,10.862780491200215
2025-02-18,10.263202878893768
2025-02-19,9.7357955137582
2025-02-20,9.243616415908031
2025-02-21,8.9044308571008
2025-02-22,8.591750800516843
2025-02-23,8.304799634530443
2025-02-24,8.154033672740985
2025-02-25,7.985361194168299
2025-02-26,7.58752381734838
2025-02-27,7.215809828759575
2025-02-28,7.067876374771147
2025-03-01,6.857842451275896
2025-03-02,6.662684130280879
2025-03-03,6.462253071463682
2025-03-04,4.833497780501638
2025-03-05,4.557416893623134
2025-03-06,4.639287499794244
