Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,2.7125831788238917
2025-01-02,3.7846929454156677
2025-01-03,3.8400838942037825
2025-01-04,3.7385061938203177
2025-01-05,3.2620739524930085
2025-01-06,2.5400381775727197
2025-01-07,2.573666609342928
2025-01-08,3.1233786092037494
2025-01-09,3.204427561440366
2025-01-10,3.1881578298782625
2025-01-11,2.946599729575364
2025-01-12,3.0353147954495623
2025-01-13,3.036835734908564
2025-01-14,2.717498497746506
2025-01-15,3.7720290023146275
2025-01-16,4.828670716307163
2025-01-17,5.60822954667176
2025-01-18,5.3604155026862985
2025-01-19,6.051275245725616
2025-01-20,5.935684489534947
2025-01-21,5.415459111017594
2025-01-22,5.181753857888761
2025-01-23,4.373825249614873
2025-01-24,4.22459393222836
2025-01-25,5.0342420315933945
2025-01-26,4.090076279946971
2025-01-27,3.507933303036397
2025-01-28,3.487394253206036
2025-01-29,3.2140182552550893
2025-01-30,2.8706218816332423
2025-01-31,2.5762411108787706
2025-02-01,2.3351388362981824
2025-02-02,2.654533080889138
2025-02-03,2.761187542451595
2025-02-04,2.959343037588421
2025-02-05,3.1003883485079156
2025-02-06,2.9863514120899155
2025-02-07,2.41691017355891
2025-02-08,1.6874342909901898
2025-02-09,1.398293585758241
2025-02-10,1.4636258073673865
2025-02-11,1.6581008644424076
2025-02-12,1.6475914945995311
2025-02-13,1.4052015285587907
2025-02-14,0.9486771087673396
2025-02-15,1.1882278464283742
2025-02-16,1.673097985779411
2025-02-17,1.8936486619107962
2025-02-18,2.0207979238210254
2025-02-19,2.31022008889251
2025-02-20,2.4008725326536964
2025-02-21,2.631956704428624
2025-02-22,2.7178864026866942
2025-02-23,2.8106097601775293
2025-02-24,2.6323853336824885
2025-02-25,2.3055551561222942
2025-02-26,2.637537510796953
2025-02-27,3.117982813946502
2025-02-28,3.4355126337122996
2025-03-01,3.262331300561776
2025-03-02,3.0824514541162076
2025-03-03,3.064941715112335
2025-03-04,2.8584454726123667
2025-03-05,2.3316266467511677
