Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,6.207444309530407
2025-01-02,7.657489307074621
2025-01-03,6.698502115146267
2025-01-04,5.958237849627082
2025-01-05,4.244381011405977
2025-01-06,3.555247895981455
2025-01-07,3.2177841769806785
2025-01-08,3.257709205440538
2025-01-09,3.5082399581173704
2025-01-10,4.11332636266803
2025-01-11,4.133985170789279
2025-01-12,4.103433567633694
2025-01-13,3.867470852660153
2025-01-14,3.9739399858054236
2025-01-15,4.0719857433831415
2025-01-16,3.9091454474674805
2025-01-17,3.7206980048616307
2025-01-18,3.5786545373900083
2025-01-19,3.7963879893673322
2025-01-20,4.174112100850458
2025-01-21,4.238907267244299
2025-01-22,4.4680050776896145
2025-01-23,5.04613543555992
2025-01-24,5.173069990271491
2025-01-25,4.891568701241024
2025-01-26,4.223278086047188
2025-01-27,2.8314493471263544
2025-01-28,2.387185386991473
2025-01-29,2.2533753908592282
2025-01-30,2.13271325067408
2025-01-31,2.3872362511164806
2025-02-01,2.659177901888085
2025-02-02,3.2163445774782686
2025-02-03,4.422821430898487
2025-02-04,5.491053838979743
2025-02-05,5.730942555373967
2025-02-06,5.22711835244111
2025-02-07,3.8179811557807475
2025-02-08,2.9085469138553837
2025-02-09,2.6541426433679343
2025-02-10,2.763129035357773
2025-02-11,2.6798433598124367
2025-02-12,2.6556273795723784
2025-02-13,2.5964357771766866
2025-02-14,2.64863331646775
2025-02-15,2.7183537214160642
2025-02-16,2.8421531505254465
2025-02-17,2.851184345541603
2025-02-18,2.952467991256766
2025-02-19,3.010765636405555
2025-02-20,3.1405929899304947
2025-02-21,3.3076157567127367
2025-02-22,3.4549908109190355
2025-02-23,3.3660782521188377
2025-02-24,3.8667855882577005
2025-02-25,4.707080956942667
2025-02-26,4.484152949985016
2025-02-27,4.29446355427842
2025-02-28,2.2265953165930386
2025-03-01,1.3839166421390572
2025-03-02,1.2637868048838223
2025-03-03,1.281361353142303
2025-03-04,1.6165207995226412
2025-03-05,1.7825241724506635
