Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,1.25
2025-01-02,3.969013600332827
2025-01-03,3.4653136340546924
2025-01-04,3.6680707824926664
2025-01-05,3.756994054011308
2025-01-06,3.9784116101597977
2025-01-07,6.351024677307381
2025-01-08,7.9307054689322
2025-01-09,8.332433026667585
2025-01-10,8.278804172979543
2025-01-11,9.058170493861477
2025-01-12,10.315483284960465
2025-01-13,8.920344364234305
2025-01-14,8.165932618175265
2025-01-15,8.254950105894471
2025-01-16,8.342016267303375
2025-01-17,6.537668359465959
2025-01-18,5.301643556984337
2025-01-19,5.0131945260018735
2025-01-20,4.620748886767629
2025-01-21,3.367551917805657
2025-01-22,2.9513294709022553
2025-01-23,3.1984191497474646
2025-01-24,3.2254911969903794
2025-01-25,3.248915860879974
2025-01-26,2.986389210771025
2025-01-27,3.404997285177713
2025-01-28,3.492639190562914
2025-01-29,3.512964233330418
2025-01-30,3.7238839815991276
2025-01-31,4.0594927909179646
2025-02-01,4.999365721428928
2025-02-02,8.007118034505591
2025-02-03,10.179265534890197
2025-02-04,13.832906365720973
2025-02-05,15.5915552130303
2025-02-06,16.52705061951763
2025-02-07,17.507643115942535
2025-02-08,18.199923293025677
2025-02-09,18.90103437501347
2025-02-10,18.59320758650469
2025-02-11,18.34651341035865
2025-02-12,18.312138057050483
2025-02-13,18.157727147835196
2025-02-14,17.51169247622332
2025-02-15,16.93302351398112
2025-02-16,18.047955827481537
2025-02-17,18.62431757084394
2025-02-18,19.046319767272866
2025-02-19,20.332356978058215
2025-02-20,20.90205541358245
2025-02-21,19.09400784448948
2025-02-22,18.008461200243172
2025-02-23,17.202930430821052
2025-02-24,15.017543289202962
2025-02-25,14.150453762215411
2025-02-26,15.064877703885342
2025-02-27,17.543035980518642
2025-02-28,19.55059619931874
2025-03-01,21.568548297388265
2025-03-02,21.822043538594166
2025-03-03,20.709099699714095
2025-03-04,21.044610912281122
2025-03-05,20.70910066360333
