Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,2.3738144894797184
2025-01-02,2.4232595674035333
2025-01-03,2.5105959439048906
2025-01-04,3.0208544175100407
2025-01-05,3.265453609821232
2025-01-06,3.485076586331468
2025-01-07,3.7012576330771143
2025-01-08,3.824452481285285
2025-01-09,3.7904902178945132
2025-01-10,3.733616326597326
2025-01-11,3.5569899830270146
2025-01-12,3.307243735313308
2025-01-13,2.9904562961846097
2025-01-14,2.6167347598986224
2025-01-15,2.2488822255440217
2025-01-16,2.3416010833186522
2025-01-17,2.330457998496998
2025-01-18,2.3168620363381685
2025-01-19,2.150915335760386
2025-01-20,2.167243150724325
2025-01-21,2.1275703707807962
2025-01-22,2.057535475842027
2025-01-23,2.0808804408216166
2025-01-24,2.1042254058012064
2025-01-25,2.1471637487375235
2025-01-26,2.2292888475872945
2025-01-27,2.2488822255440217
2025-01-28,2.2292888475872945
2025-01-29,2.2292888475872945
2025-01-30,2.2292888475872945
2025-01-31,2.1901020916738405
2025-02-01,2.0808804408216166
2025-02-02,2.0064014304794027
2025-02-03,2.057535475842027
2025-02-04,2.2488822255440217
2025-02-05,2.2488822255440217
2025-02-06,2.2488822255440217
2025-02-07,2.262478187702851
2025-02-08,2.3275145456923876
2025-02-09,2.3408862474783727
2025-02-10,2.2325544105800823
2025-02-11,2.314142843906403
2025-02-12,2.383944805640938
2025-02-13,2.429324156531453
2025-02-14,2.418654940163276
2025-02-15,2.3946140220091148
2025-02-16,2.429324156531453
2025-02-17,2.397316507426923
2025-02-18,2.397316507426923
2025-02-19,2.397316507426923
2025-02-20,2.4079857237950995
2025-02-21,2.4506625892678064
2025-02-22,2.4506625892678064
2025-02-23,2.4399933728996297
2025-02-24,2.383944805640938
2025-02-25,2.3168620363381685
2025-02-26,2.2760741498616803
2025-02-27,2.229822557774973
2025-02-28,2.1835709656882645
2025-03-01,2.1835709656882645
2025-03-02,2.2325544105800823
2025-03-03,2.1705087137171133
2025-03-04,2.1901020916738405
2025-03-05,2.2978276893158074
