Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,19.01126691605519
2025-01-02,18.543827568329753
2025-01-03,18.130914137244314
2025-01-04,18.14696541086503
2025-01-05,17.749320677559904
2025-01-06,17.03132211986052
2025-01-07,16.094695256083067
2025-01-08,16.681637671514192
2025-01-09,17.638765967214933
2025-01-10,18.949316726042284
2025-01-11,19.30531148380438
2025-01-12,19.57918872745614
2025-01-13,20.35901226277861
2025-01-14,20.832272780020006
2025-01-15,21.563442436008152
2025-01-16,22.28488045981689
2025-01-17,22.412848687913705
2025-01-18,22.143145908512892
2025-01-19,22.097873500176267
2025-01-20,22.392642347225674
2025-01-21,22.923966955610858
2025-01-22,22.436359893958198
2025-01-23,22.13664570014024
2025-01-24,21.927441853852933
2025-01-25,22.034555130466323
2025-01-26,21.70047634801226
2025-01-27,21.389187071295225
2025-01-28,21.09041393758023
2025-01-29,21.34757951157044
2025-01-30,21.90536266006819
2025-01-31,22.452674308977436
2025-02-01,22.51183328391005
2025-02-02,22.021942047491265
2025-02-03,20.65250686776635
2025-02-04,18.340824631325116
2025-02-05,17.05614723018708
2025-02-06,17.168732790148184
2025-02-07,18.448752725315234
2025-02-08,19.215248984063546
2025-02-09,19.24234025888594
2025-02-10,18.800121489223784
2025-02-11,18.8143179681226
2025-02-12,19.688648200054267
2025-02-13,20.973537868856518
2025-02-14,21.58299019003852
2025-02-15,21.94136696584672
2025-02-16,21.90815848181414
2025-02-17,20.166826031087634
2025-02-18,18.82392293360909
2025-02-19,18.914716045918375
2025-02-20,20.025239449830764
2025-02-21,19.50987202081092
2025-02-22,18.8737455568295
2025-02-23,18.83009348376552
2025-02-24,19.447208448556637
2025-02-25,19.896669957525656
2025-02-26,20.320718283059474
2025-02-27,21.47150531837555
2025-02-28,22.145516801262975
2025-03-01,21.525897559704546
2025-03-02,20.260641963606403
2025-03-03,20.91813792958531
2025-03-04,21.801679128929283
2025-03-05,21.660950327956186
