Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,4.20138909653649
2025-01-02,3.8234604779120267
2025-01-03,4.558377443269607
2025-01-04,4.812959628678998
2025-01-05,5.173753896123922
2025-01-06,5.375975494301375
2025-01-07,5.258142670161226
2025-01-08,5.5674897242333525
2025-01-09,5.559112166851856
2025-01-10,5.806933302670587
2025-01-11,5.763771258865254
2025-01-12,5.76860863712252
2025-01-13,5.934156100062408
2025-01-14,6.214043725364521
2025-01-15,6.269057844659444
2025-01-16,6.250940618257123
2025-01-17,5.809122096683372
2025-01-18,5.465679244606294
2025-01-19,5.341688315475084
2025-01-20,5.144337820964072
2025-01-21,5.017074838992861
2025-01-22,4.6095582195470115
2025-01-23,4.987531732088893
2025-01-24,5.092564976040613
2025-01-25,5.371166398203065
2025-01-26,5.110396345258268
2025-01-27,5.114317336739989
2025-01-28,4.975802408318754
2025-01-29,4.732625967922489
2025-01-30,4.30390432943061
2025-01-31,3.998279838468818
2025-02-01,3.733631743688156
2025-02-02,3.4579387855777144
2025-02-03,4.048206644022567
2025-02-04,4.496153941316843
2025-02-05,4.329368907945645
2025-02-06,4.007843039561873
2025-02-07,3.3822107046353524
2025-02-08,3.3754462814466057
2025-02-09,3.203110305448305
2025-02-10,3.2180062548649575
2025-02-11,3.323924219276597
2025-02-12,3.889945901817618
2025-02-13,4.918520385778441
2025-02-14,4.88916629571027
2025-02-15,3.944479586236331
2025-02-16,2.5604391368352624
2025-02-17,2.6069087201324352
2025-02-18,2.3313331432582824
2025-02-19,2.203307942227013
2025-02-20,2.0602813779605325
2025-02-21,2.012889499682249
2025-02-22,1.830629071724685
2025-02-23,1.9276415052402165
2025-02-24,2.268749718604318
2025-02-25,2.261798519729907
2025-02-26,2.78326849876433
2025-02-27,3.2092824659477315
2025-02-28,3.181010115850868
2025-03-01,2.835256017890436
2025-03-02,1.8286388726518807
2025-03-03,1.661033973188149
2025-03-04,1.6790649301786802
2025-03-05,2.7429836640903287
