Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,3.5074165752789788
2025-01-02,4.959076882714811
2025-01-03,4.2345969192597135
2025-01-04,3.5632490962391348
2025-01-05,3.41673992277133
2025-01-06,3.792184631562185
2025-01-07,3.8764778499524724
2025-01-08,5.625778023762065
2025-01-09,6.815052382082459
2025-01-10,6.788526989190186
2025-01-11,4.8232568953558905
2025-01-12,3.1286265154405037
2025-01-13,2.679784551547842
2025-01-14,2.635647412289769
2025-01-15,3.350060864770505
2025-01-16,3.2106856769943413
2025-01-17,2.7875573059047367
2025-01-18,2.2301954006172147
2025-01-19,3.0489051030334355
2025-01-20,3.5053805204805553
2025-01-21,3.4140145222226295
2025-01-22,2.9462663104104334
2025-01-23,3.7947047411472448
2025-01-24,4.590778909403783
2025-01-25,4.722936199901923
2025-01-26,3.6746073100147876
2025-01-27,2.9107284753948157
2025-01-28,2.885793015043561
2025-01-29,3.002677060421175
2025-01-30,3.985979632733637
2025-01-31,4.671773212304597
2025-02-01,4.774459950509413
2025-02-02,3.5847122433366776
2025-02-03,2.698606365540393
2025-02-04,3.2145125411004747
2025-02-05,3.4377439240457406
2025-02-06,3.6201150149135835
2025-02-07,3.2220446420340636
2025-02-08,3.0594992287318936
2025-02-09,2.7021908838760074
2025-02-10,2.227327913504154
2025-02-11,2.6030702871704556
2025-02-12,2.732706027337868
2025-02-13,2.817839991119551
2025-02-14,3.2284513105546404
2025-02-15,3.1330372563736604
2025-02-16,3.105286479377018
2025-02-17,2.5105121553246597
2025-02-18,2.3675825158474786
2025-02-19,2.5873353704169464
2025-02-20,2.6410461853871414
2025-02-21,2.644083871458837
2025-02-22,2.219455073720042
2025-02-23,1.8505920736489336
2025-02-24,2.0089932088617983
2025-02-25,2.0859921361900753
2025-02-26,2.337233172991348
2025-02-27,2.736463999827358
2025-02-28,2.61137804703834
2025-03-01,2.0568247522230894
2025-03-02,1.5202413241900952
2025-03-03,2.6510186390390618
2025-03-04,3.271468506356115
2025-03-05,3.386925503730118
