Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,6.060711624901793
2025-01-02,7.5580418087431385
2025-01-03,8.178808369972426
2025-01-04,8.572967416386073
2025-01-05,8.579560279282479
2025-01-06,8.18947875049967
2025-01-07,7.80390313371522
2025-01-08,7.48052707457874
2025-01-09,6.404577470867119
2025-01-10,6.590888701270225
2025-01-11,6.942721551206657
2025-01-12,5.952868776173654
2025-01-13,4.53940644099961
2025-01-14,4.678278696709156
2025-01-15,5.884883135869168
2025-01-16,8.961666399311795
2025-01-17,9.534774754320567
2025-01-18,5.875051102866238
2025-01-19,3.3348330806065194
2025-01-20,3.2792151630853312
2025-01-21,3.0988278547912333
2025-01-22,3.32379904857833
2025-01-23,3.9389314106840967
2025-01-24,4.1522715190236354
2025-01-25,4.502438349648579
2025-01-26,4.61104415202479
2025-01-27,5.412508802753828
2025-01-28,7.693566168536531
2025-01-29,8.894121986051173
2025-01-30,9.096605532224912
2025-01-31,9.192349798740324
2025-02-01,9.306868766699752
2025-02-02,9.464047502052283
2025-02-03,8.897451895331104
2025-02-04,7.3049248108188545
2025-02-05,5.659070588240813
2025-02-06,5.176315912164761
2025-02-07,5.131880544090896
2025-02-08,4.924702983592458
2025-02-09,4.971711562440741
2025-02-10,4.192375579733301
2025-02-11,4.397408570552153
2025-02-12,3.90281976992266
2025-02-13,3.9643185493442483
2025-02-14,4.568097807669932
2025-02-15,5.112903632168376
2025-02-16,5.013149607530997
2025-02-17,5.21662649123991
2025-02-18,4.359563296636979
2025-02-19,4.2054108735150395
2025-02-20,3.7484338959461088
2025-02-21,3.040366312607151
2025-02-22,2.3944265502333986
2025-02-23,2.4701680609417154
2025-02-24,2.666863591014553
2025-02-25,2.6529710440531633
2025-02-26,2.570553433701989
2025-02-27,2.5385151652879974
2025-02-28,3.790221839974745
2025-03-01,4.783634282716398
2025-03-02,4.966803788376421
2025-03-03,4.085762670808398
2025-03-04,3.6784462736264585
2025-03-05,3.7034783438531913
