Arrival_Date,Modal_Price_volatility_30_commodity
2025-01-01,8.18348854035387
2025-01-02,8.45286295182021
2025-01-03,8.777528197411922
2025-01-04,8.590087335378017
2025-01-05,8.203247244641723
2025-01-06,8.235274560983722
2025-01-07,8.246935946851654
2025-01-08,8.222853526639188
2025-01-09,7.966582586820177
2025-01-10,8.090614391352274
2025-01-11,8.263969296043841
2025-01-12,8.16500793535434
2025-01-13,9.686871328598631
2025-01-14,10.120049707393957
2025-01-15,9.928377404632256
2025-01-16,9.920662287865913
2025-01-17,9.943807638164943
2025-01-18,9.943807638164943
2025-01-19,9.566764787834337
2025-01-20,9.427024387855575
2025-01-21,9.842317507128026
2025-01-22,10.908909577338143
2025-01-23,11.265778549801286
2025-01-24,11.695366997037867
2025-01-25,11.968589158158197
2025-01-26,11.712147442841825
2025-01-27,9.786925597307265
2025-01-28,8.13676204344977
2025-01-29,8.046495133243795
2025-01-30,7.791300284178694
2025-01-31,7.695542773683365
2025-02-01,7.302967433402297
2025-02-02,7.129749878735898
2025-02-03,7.495279368499298
2025-02-04,7.738543627276754
2025-02-05,7.738543627276754
2025-02-06,7.738543627276754
2025-02-07,7.931096951278302
2025-02-08,7.434879983537255
2025-02-09,6.706061762899102
2025-02-10,6.661848776418886
2025-02-11,5.664564878968108
2025-02-12,6.244259536773737
2025-02-13,6.5163401237144525
2025-02-14,6.608945522512774
2025-02-15,6.423734724916131
2025-02-16,6.423734724916131
2025-02-17,6.390096504227044
2025-02-18,6.479410360572243
2025-02-19,6.396838299495021
2025-02-20,6.149478998583883
2025-02-23,5.931504783980287
2025-02-24,5.4903258701939315
2025-02-25,5.144464718644738
2025-02-26,6.363057892800259
2025-02-27,6.30863301949907
2025-02-28,6.302746175401759
2025-03-01,6.253734516454964
2025-03-02,6.397724649921463
2025-03-03,6.305728968738861
2025-03-04,5.900033731500418
2025-03-05,5.685735326841907
